Throughput: 36.43
[2025-04-12 17:54:07.821] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:16.535] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 2974.208 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:16.918] VDD_IN: 8668.800 mW, VDD_CPU_GPU_CV: 3014.400 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:17.296] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3014.400 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:17.674] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:18.051] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:18.432] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3014.400 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:18.814] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:19.195] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:19.577] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:19.956] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:20.335] VDD_IN: 8749.440 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:20.714] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:21.093] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:21.474] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3014.400 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:21.856] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:22.231] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
